Academic Year,District ID,District,School ID,School,Subject,Student Group,Grade Level,Number Proficient,Percent Proficient (Level 3 or 4),Number Level 4,Percent Level 4,Number Level 3,Percent Level 3,Number Level 2,Percent Level 2,Number Level 1,Percent Level 1,Number of Participants,Participation Rate
2021-2022,3997,Ione SD R2,3363,Ione Community Charter School,English Language Arts,Total Population (All Students),Grade HS (11),*,*,*,*,*,*,*,*,*,*,*,*
2021-2022,2053,Jefferson County SD 509J,5689,509J On-Line,English Language Arts,Econo. Disadvantaged,Grade 3,*,*,*,*,*,*,*,*,*,*,*,*
2021-2022,2053,Jefferson County SD 509J,5689,509J On-Line,English Language Arts,Econo. Disadvantaged,Grade 5,*,*,*,*,*,*,*,*,*,*,*,*
2021-2022,2053,Jefferson County SD 509J,5689,509J On-Line,English Language Arts,Econo. Disadvantaged,Grade 6,*,*,*,*,*,*,*,*,*,*,*,*
2021-2022,2053,Jefferson County SD 509J,5689,509J On-Line,English Language Arts,Econo. Disadvantaged,Grade 7,*,*,*,*,*,*,*,*,*,*,*,*
2021-2022,2053,Jefferson County SD 509J,5689,509J On-Line,English Language Arts,Econo. Disadvantaged,Grade 8,*,*,*,*,*,*,*,*,*,*,*,*
2021-2022,2053,Jefferson County SD 509J,5689,509J On-Line,English Language Arts,Total Population (All Students),Grade 3,*,*,*,*,*,*,*,*,*,*,*,*
2021-2022,2053,Jefferson County SD 509J,5689,509J On-Line,English Language Arts,Total Population (All Students),Grade 5,*,*,*,*,*,*,*,*,*,*,*,*
2021-2022,2053,Jefferson County SD 509J,5689,509J On-Line,English Language Arts,Total Population (All Students),Grade 6,*,*,*,*,*,*,*,*,*,*,*,*
2021-2022,2053,Jefferson County SD 509J,5689,509J On-Line,English Language Arts,Total Population (All Students),Grade 7,*,*,*,*,*,*,*,*,*,*,*,*
2021-2022,2053,Jefferson County SD 509J,5689,509J On-Line,English Language Arts,Total Population (All Students),Grade 8,*,*,*,*,*,*,*,*,*,*,*,*
2021-2022,2053,Jefferson County SD 509J,3458,Big Muddy Elementary,English Language Arts,Econo. Disadvantaged,Grade 3,*,*,*,*,*,*,*,*,*,*,*,*
2021-2022,2053,Jefferson County SD 509J,3458,Big Muddy Elementary,English Language Arts,Econo. Disadvantaged,Grade 5,*,*,*,*,*,*,*,*,*,*,*,*
2021-2022,2053,Jefferson County SD 509J,3458,Big Muddy Elementary,English Language Arts,Econo. Disadvantaged,Grade 6,*,*,*,*,*,*,*,*,*,*,*,*
2021-2022,2053,Jefferson County SD 509J,3458,Big Muddy Elementary,English Language Arts,Econo. Disadvantaged,Grade 8,*,*,*,*,*,*,*,*,*,*,*,*
2021-2022,2053,Jefferson County SD 509J,3458,Big Muddy Elementary,English Language Arts,Total Population (All Students),Grade 3,*,*,*,*,*,*,*,*,*,*,*,*
2021-2022,2053,Jefferson County SD 509J,3458,Big Muddy Elementary,English Language Arts,Total Population (All Students),Grade 5,*,*,*,*,*,*,*,*,*,*,*,*
2021-2022,2053,Jefferson County SD 509J,3458,Big Muddy Elementary,English Language Arts,Total Population (All Students),Grade 6,*,*,*,*,*,*,*,*,*,*,*,*
2021-2022,2053,Jefferson County SD 509J,3458,Big Muddy Elementary,English Language Arts,Total Population (All Students),Grade 8,*,*,*,*,*,*,*,*,*,*,*,*
2021-2022,2053,Jefferson County SD 509J,5359,Bridges High School,English Language Arts,Econo. Disadvantaged,Grade HS (11),2,11.8,--,--,2,11.8,3,17.6,12,70.6,17,63
2021-2022,2053,Jefferson County SD 509J,5359,Bridges High School,English Language Arts,Homeless,Grade HS (11),*,*,*,*,*,*,*,*,*,*,*,*
2021-2022,2053,Jefferson County SD 509J,5359,Bridges High School,English Language Arts,Students in Foster Care,Grade HS (11),*,*,*,*,*,*,*,*,*,*,*,*
2021-2022,2053,Jefferson County SD 509J,5359,Bridges High School,English Language Arts,Total Population (All Students),Grade HS (11),2,11.8,--,--,2,11.8,3,17.6,12,70.6,17,63
2021-2022,2053,Jefferson County SD 509J,429,Buff Elementary School,English Language Arts,Econo. Disadvantaged,Grade 3,21,38.2,11,20,10,18.2,16,29.1,18,32.7,56,96.6
2021-2022,2053,Jefferson County SD 509J,429,Buff Elementary School,English Language Arts,Econo. Disadvantaged,Grade 4,15,38.5,9,23.1,6,15.4,11,28.2,13,33.3,39,97.5
2021-2022,2053,Jefferson County SD 509J,429,Buff Elementary School,English Language Arts,Econo. Disadvantaged,Grade 5,27,54,11,22,16,32,9,18,14,28,50,96.2
2021-2022,2053,Jefferson County SD 509J,429,Buff Elementary School,English Language Arts,Homeless,Grade 3,*,*,*,*,*,*,*,*,*,*,*,*
2021-2022,2053,Jefferson County SD 509J,429,Buff Elementary School,English Language Arts,Homeless,Grade 5,*,*,*,*,*,*,*,*,*,*,*,*
2021-2022,2053,Jefferson County SD 509J,429,Buff Elementary School,English Language Arts,Students in Foster Care,Grade 3,*,*,*,*,*,*,*,*,*,*,*,*
2021-2022,2053,Jefferson County SD 509J,429,Buff Elementary School,English Language Arts,Students in Foster Care,Grade 4,*,*,*,*,*,*,*,*,*,*,*,*
2021-2022,2053,Jefferson County SD 509J,429,Buff Elementary School,English Language Arts,Students in Foster Care,Grade 5,*,*,*,*,*,*,*,*,*,*,*,*
2021-2022,2053,Jefferson County SD 509J,429,Buff Elementary School,English Language Arts,Total Population (All Students),Grade 3,21,38.2,11,20,10,18.2,16,29.1,18,32.7,56,96.6
2021-2022,2053,Jefferson County SD 509J,429,Buff Elementary School,English Language Arts,Total Population (All Students),Grade 4,15,38.5,9,23.1,6,15.4,11,28.2,13,33.3,39,97.5
2021-2022,2053,Jefferson County SD 509J,429,Buff Elementary School,English Language Arts,Total Population (All Students),Grade 5,27,54,11,22,16,32,9,18,14,28,50,96.2
2021-2022,2053,Jefferson County SD 509J,1773,Jefferson County Middle School,English Language Arts,Econo. Disadvantaged,Grade 6,61,40.9,11,7.4,50,33.6,40,26.8,48,32.2,149,98.7
2021-2022,2053,Jefferson County SD 509J,1773,Jefferson County Middle School,English Language Arts,Econo. Disadvantaged,Grade 7,47,37.3,9,7.1,38,30.2,40,31.7,39,31,129,93.5
2021-2022,2053,Jefferson County SD 509J,1773,Jefferson County Middle School,English Language Arts,Econo. Disadvantaged,Grade 8,51,42.5,14,11.7,37,30.8,42,35,27,22.5,120,95.2
2021-2022,2053,Jefferson County SD 509J,1773,Jefferson County Middle School,English Language Arts,Homeless,Grade 6,*,*,*,*,*,*,*,*,*,*,*,*
2021-2022,2053,Jefferson County SD 509J,1773,Jefferson County Middle School,English Language Arts,Homeless,Grade 7,*,*,*,*,*,*,*,*,*,*,*,*
2021-2022,2053,Jefferson County SD 509J,1773,Jefferson County Middle School,English Language Arts,Homeless,Grade 8,*,*,*,*,*,*,*,*,*,*,*,*
2021-2022,2053,Jefferson County SD 509J,1773,Jefferson County Middle School,English Language Arts,Military-connected,Grade 6,*,*,*,*,*,*,*,*,*,*,*,*
2021-2022,2053,Jefferson County SD 509J,1773,Jefferson County Middle School,English Language Arts,Military-connected,Grade 8,*,*,*,*,*,*,*,*,*,*,*,*
2021-2022,2053,Jefferson County SD 509J,1773,Jefferson County Middle School,English Language Arts,Students in Foster Care,Grade 6,*,*,*,*,*,*,*,*,*,*,*,*
2021-2022,2053,Jefferson County SD 509J,1773,Jefferson County Middle School,English Language Arts,Students in Foster Care,Grade 7,*,*,*,*,*,*,*,*,*,*,*,*
2021-2022,2053,Jefferson County SD 509J,1773,Jefferson County Middle School,English Language Arts,Total Population (All Students),Grade 6,61,40.9,11,7.4,50,33.6,40,26.8,48,32.2,149,98.7
2021-2022,2053,Jefferson County SD 509J,1773,Jefferson County Middle School,English Language Arts,Total Population (All Students),Grade 7,47,37.3,9,7.1,38,30.2,40,31.7,39,31,129,93.5
2021-2022,2053,Jefferson County SD 509J,1773,Jefferson County Middle School,English Language Arts,Total Population (All Students),Grade 8,51,42.5,14,11.7,37,30.8,42,35,27,22.5,120,95.2
2021-2022,2053,Jefferson County SD 509J,430,Madras Elementary School,English Language Arts,Econo. Disadvantaged,Grade 3,18,32.1,8,14.3,10,17.9,16,28.6,22,39.3,56,96.6
2021-2022,2053,Jefferson County SD 509J,430,Madras Elementary School,English Language Arts,Econo. Disadvantaged,Grade 4,12,21.8,2,3.6,10,18.2,9,16.4,34,61.8,55,98.2
2021-2022,2053,Jefferson County SD 509J,430,Madras Elementary School,English Language Arts,Econo. Disadvantaged,Grade 5,19,36.5,8,15.4,11,21.2,12,23.1,21,40.4,53,100
2021-2022,2053,Jefferson County SD 509J,430,Madras Elementary School,English Language Arts,Homeless,Grade 3,*,*,*,*,*,*,*,*,*,*,*,*
2021-2022,2053,Jefferson County SD 509J,430,Madras Elementary School,English Language Arts,Homeless,Grade 4,*,*,*,*,*,*,*,*,*,*,*,*
2021-2022,2053,Jefferson County SD 509J,430,Madras Elementary School,English Language Arts,Homeless,Grade 5,*,*,*,*,*,*,*,*,*,*,*,*
2021-2022,2053,Jefferson County SD 509J,430,Madras Elementary School,English Language Arts,Students in Foster Care,Grade 3,*,*,*,*,*,*,*,*,*,*,*,*
2021-2022,2053,Jefferson County SD 509J,430,Madras Elementary School,English Language Arts,Students in Foster Care,Grade 4,*,*,*,*,*,*,*,*,*,*,*,*
2021-2022,2053,Jefferson County SD 509J,430,Madras Elementary School,English Language Arts,Total Population (All Students),Grade 3,18,32.1,8,14.3,10,17.9,16,28.6,22,39.3,56,96.6
2021-2022,2053,Jefferson County SD 509J,430,Madras Elementary School,English Language Arts,Total Population (All Students),Grade 4,12,21.8,2,3.6,10,18.2,9,16.4,34,61.8,55,98.2
2021-2022,2053,Jefferson County SD 509J,430,Madras Elementary School,English Language Arts,Total Population (All Students),Grade 5,19,36.5,8,15.4,11,21.2,12,23.1,21,40.4,53,100
2021-2022,2053,Jefferson County SD 509J,434,Madras High School,English Language Arts,Econo. Disadvantaged,Grade HS (11),44,33.8,11,8.5,33,25.4,42,32.3,44,33.8,132,76.3
2021-2022,2053,Jefferson County SD 509J,434,Madras High School,English Language Arts,Homeless,Grade HS (11),*,*,*,*,*,*,*,*,*,*,*,*
2021-2022,2053,Jefferson County SD 509J,434,Madras High School,English Language Arts,Students in Foster Care,Grade HS (11),*,*,*,*,*,*,*,*,*,*,*,*
2021-2022,2053,Jefferson County SD 509J,434,Madras High School,English Language Arts,Total Population (All Students),Grade HS (11),44,33.8,11,8.5,33,25.4,42,32.3,44,33.8,132,76.3
2021-2022,2053,Jefferson County SD 509J,431,Metolius Elementary School,English Language Arts,Econo. Disadvantaged,Grade 3,11,26.2,5,11.9,6,14.3,16,38.1,15,35.7,42,100
2021-2022,2053,Jefferson County SD 509J,431,Metolius Elementary School,English Language Arts,Econo. Disadvantaged,Grade 4,9,21.4,6,14.3,3,7.1,12,28.6,21,50,43,100
2021-2022,2053,Jefferson County SD 509J,431,Metolius Elementary School,English Language Arts,Econo. Disadvantaged,Grade 5,20,43.5,6,13,14,30.4,12,26.1,14,30.4,46,100
2021-2022,2053,Jefferson County SD 509J,431,Metolius Elementary School,English Language Arts,Homeless,Grade 3,*,*,*,*,*,*,*,*,*,*,*,*
2021-2022,2053,Jefferson County SD 509J,431,Metolius Elementary School,English Language Arts,Homeless,Grade 4,*,*,*,*,*,*,*,*,*,*,*,*
2021-2022,2053,Jefferson County SD 509J,431,Metolius Elementary School,English Language Arts,Homeless,Grade 5,*,*,*,*,*,*,*,*,*,*,*,*
2021-2022,2053,Jefferson County SD 509J,431,Metolius Elementary School,English Language Arts,Military-connected,Grade 5,*,*,*,*,*,*,*,*,*,*,*,*
2021-2022,2053,Jefferson County SD 509J,431,Metolius Elementary School,English Language Arts,Students in Foster Care,Grade 5,*,*,*,*,*,*,*,*,*,*,*,*
2021-2022,2053,Jefferson County SD 509J,431,Metolius Elementary School,English Language Arts,Total Population (All Students),Grade 3,11,26.2,5,11.9,6,14.3,16,38.1,15,35.7,42,100
2021-2022,2053,Jefferson County SD 509J,431,Metolius Elementary School,English Language Arts,Total Population (All Students),Grade 4,9,21.4,6,14.3,3,7.1,12,28.6,21,50,43,100
2021-2022,2053,Jefferson County SD 509J,431,Metolius Elementary School,English Language Arts,Total Population (All Students),Grade 5,20,43.5,6,13,14,30.4,12,26.1,14,30.4,46,100
2021-2022,2053,Jefferson County SD 509J,432,Warm Springs K-8 Academy,English Language Arts,Econo. Disadvantaged,Grade 3,6,11.1,2,3.7,4,7.4,15,27.8,33,61.1,54,96.4
2021-2022,2053,Jefferson County SD 509J,432,Warm Springs K-8 Academy,English Language Arts,Econo. Disadvantaged,Grade 4,8,11.8,4,5.9,4,5.9,18,26.5,42,61.8,68,100
2021-2022,2053,Jefferson County SD 509J,432,Warm Springs K-8 Academy,English Language Arts,Econo. Disadvantaged,Grade 5,8,10.3,3,3.8,5,6.4,13,16.7,57,73.1,78,97.5
2021-2022,2053,Jefferson County SD 509J,432,Warm Springs K-8 Academy,English Language Arts,Econo. Disadvantaged,Grade 6,9,13.8,--,--,9,13.8,15,23.1,41,63.1,65,100
2021-2022,2053,Jefferson County SD 509J,432,Warm Springs K-8 Academy,English Language Arts,Econo. Disadvantaged,Grade 7,12,21.8,1,1.8,11,20,15,27.3,28,50.9,55,100
2021-2022,2053,Jefferson County SD 509J,432,Warm Springs K-8 Academy,English Language Arts,Econo. Disadvantaged,Grade 8,6,11.5,--,--,6,11.5,16,30.8,30,57.7,52,100
2021-2022,2053,Jefferson County SD 509J,432,Warm Springs K-8 Academy,English Language Arts,Homeless,Grade 3,*,*,*,*,*,*,*,*,*,*,*,*
2021-2022,2053,Jefferson County SD 509J,432,Warm Springs K-8 Academy,English Language Arts,Homeless,Grade 4,*,*,*,*,*,*,*,*,*,*,*,*
2021-2022,2053,Jefferson County SD 509J,432,Warm Springs K-8 Academy,English Language Arts,Homeless,Grade 6,*,*,*,*,*,*,*,*,*,*,*,*
2021-2022,2053,Jefferson County SD 509J,432,Warm Springs K-8 Academy,English Language Arts,Homeless,Grade 7,*,*,*,*,*,*,*,*,*,*,*,*
2021-2022,2053,Jefferson County SD 509J,432,Warm Springs K-8 Academy,English Language Arts,Homeless,Grade 8,*,*,*,*,*,*,*,*,*,*,*,*
2021-2022,2053,Jefferson County SD 509J,432,Warm Springs K-8 Academy,English Language Arts,Students in Foster Care,Grade 3,*,*,*,*,*,*,*,*,*,*,*,*
2021-2022,2053,Jefferson County SD 509J,432,Warm Springs K-8 Academy,English Language Arts,Students in Foster Care,Grade 4,*,*,*,*,*,*,*,*,*,*,*,*
2021-2022,2053,Jefferson County SD 509J,432,Warm Springs K-8 Academy,English Language Arts,Students in Foster Care,Grade 5,*,*,*,*,*,*,*,*,*,*,*,*
2021-2022,2053,Jefferson County SD 509J,432,Warm Springs K-8 Academy,English Language Arts,Students in Foster Care,Grade 6,*,*,*,*,*,*,*,*,*,*,*,*
2021-2022,2053,Jefferson County SD 509J,432,Warm Springs K-8 Academy,English Language Arts,Students in Foster Care,Grade 7,*,*,*,*,*,*,*,*,*,*,*,*
2021-2022,2053,Jefferson County SD 509J,432,Warm Springs K-8 Academy,English Language Arts,Students in Foster Care,Grade 8,*,*,*,*,*,*,*,*,*,*,*,*
2021-2022,2053,Jefferson County SD 509J,432,Warm Springs K-8 Academy,English Language Arts,Total Population (All Students),Grade 3,6,11.1,2,3.7,4,7.4,15,27.8,33,61.1,54,96.4
2021-2022,2053,Jefferson County SD 509J,432,Warm Springs K-8 Academy,English Language Arts,Total Population (All Students),Grade 4,8,11.8,4,5.9,4,5.9,18,26.5,42,61.8,68,100
2021-2022,2053,Jefferson County SD 509J,432,Warm Springs K-8 Academy,English Language Arts,Total Population (All Students),Grade 5,8,10.3,3,3.8,5,6.4,13,16.7,57,73.1,78,97.5
2021-2022,2053,Jefferson County SD 509J,432,Warm Springs K-8 Academy,English Language Arts,Total Population (All Students),Grade 6,9,13.8,--,--,9,13.8,15,23.1,41,63.1,65,100
2021-2022,2053,Jefferson County SD 509J,432,Warm Springs K-8 Academy,English Language Arts,Total Population (All Students),Grade 7,12,21.8,1,1.8,11,20,15,27.3,28,50.9,55,100
2021-2022,2053,Jefferson County SD 509J,432,Warm Springs K-8 Academy,English Language Arts,Total Population (All Students),Grade 8,6,11.5,--,--,6,11.5,16,30.8,30,57.7,52,100
2021-2022,2140,Jefferson SD 14J,721,Jefferson Elementary School,English Language Arts,Econo. Disadvantaged,Grade 3,20,31.3,9,14.1,11,17.2,15,23.4,29,45.3,64,100
2021-2022,2140,Jefferson SD 14J,721,Jefferson Elementary School,English Language Arts,Econo. Disadvantaged,Grade 4,7,16.3,3,7,4,9.3,6,14,30,69.8,43,95.6
2021-2022,2140,Jefferson SD 14J,721,Jefferson Elementary School,English Language Arts,Econo. Disadvantaged,Grade 5,22,33.3,6,9.1,16,24.2,12,18.2,32,48.5,66,100
2021-2022,2140,Jefferson SD 14J,721,Jefferson Elementary School,English Language Arts,Homeless,Grade 3,*,*,*,*,*,*,*,*,*,*,*,*
2021-2022,2140,Jefferson SD 14J,721,Jefferson Elementary School,English Language Arts,Military-connected,Grade 3,*,*,*,*,*,*,*,*,*,*,*,*
2021-2022,2140,Jefferson SD 14J,721,Jefferson Elementary School,English Language Arts,Military-connected,Grade 5,*,*,*,*,*,*,*,*,*,*,*,*
2021-2022,2140,Jefferson SD 14J,721,Jefferson Elementary School,English Language Arts,Total Population (All Students),Grade 3,20,31.3,9,14.1,11,17.2,15,23.4,29,45.3,64,100
2021-2022,2140,Jefferson SD 14J,721,Jefferson Elementary School,English Language Arts,Total Population (All Students),Grade 4,7,16.3,3,7,4,9.3,6,14,30,69.8,43,95.6
2021-2022,2140,Jefferson SD 14J,721,Jefferson Elementary School,English Language Arts,Total Population (All Students),Grade 5,22,33.3,6,9.1,16,24.2,12,18.2,32,48.5,66,100
2021-2022,2140,Jefferson SD 14J,723,Jefferson High School,English Language Arts,Econo. Disadvantaged,Grade HS (11),29,55.8,14,26.9,15,28.8,11,21.2,12,23.1,52,92.9
2021-2022,2140,Jefferson SD 14J,723,Jefferson High School,English Language Arts,Students in Foster Care,Grade HS (11),*,*,*,*,*,*,*,*,*,*,*,*
2021-2022,2140,Jefferson SD 14J,723,Jefferson High School,English Language Arts,Total Population (All Students),Grade HS (11),29,55.8,14,26.9,15,28.8,11,21.2,12,23.1,52,92.9
2021-2022,2140,Jefferson SD 14J,722,Jefferson Middle School,English Language Arts,Econo. Disadvantaged,Grade 6,11,21.2,2,3.8,9,17.3,23,44.2,18,34.6,52,92.9
2021-2022,2140,Jefferson SD 14J,722,Jefferson Middle School,English Language Arts,Econo. Disadvantaged,Grade 7,13,25.5,2,3.9,11,21.6,11,21.6,27,52.9,52,85.2
2021-2022,2140,Jefferson SD 14J,722,Jefferson Middle School,English Language Arts,Econo. Disadvantaged,Grade 8,7,20.6,--,--,7,20.6,10,29.4,17,50,35,59.3
2021-2022,2140,Jefferson SD 14J,722,Jefferson Middle School,English Language Arts,Homeless,Grade 6,*,*,*,*,*,*,*,*,*,*,*,*
2021-2022,2140,Jefferson SD 14J,722,Jefferson Middle School,English Language Arts,Military-connected,Grade 7,--,--,--,--,--,--,--,--,--,--,1,100
2021-2022,2140,Jefferson SD 14J,722,Jefferson Middle School,English Language Arts,Total Population (All Students),Grade 6,11,21.2,2,3.8,9,17.3,23,44.2,18,34.6,52,92.9
2021-2022,2140,Jefferson SD 14J,722,Jefferson Middle School,English Language Arts,Total Population (All Students),Grade 7,13,25.5,2,3.9,11,21.6,11,21.6,27,52.9,52,85.2
2021-2022,2140,Jefferson SD 14J,722,Jefferson Middle School,English Language Arts,Total Population (All Students),Grade 8,7,20.6,--,--,7,20.6,10,29.4,17,50,35,59.3
2021-2022,1934,Jewell SD 8,3352,Jewell School,English Language Arts,Econo. Disadvantaged,Grade 3,*,*,*,*,*,*,*,*,*,*,*,*
2021-2022,1934,Jewell SD 8,3352,Jewell School,English Language Arts,Econo. Disadvantaged,Grade 4,*,*,*,*,*,*,*,*,*,*,*,*
2021-2022,1934,Jewell SD 8,3352,Jewell School,English Language Arts,Econo. Disadvantaged,Grade 5,7,63.6,1,9.1,6,54.5,1,9.1,3,27.3,11,100
2021-2022,1934,Jewell SD 8,3352,Jewell School,English Language Arts,Econo. Disadvantaged,Grade 6,*,*,*,*,*,*,*,*,*,*,*,*
2021-2022,1934,Jewell SD 8,3352,Jewell School,English Language Arts,Econo. Disadvantaged,Grade 7,4,40,--,--,4,40,3,30,3,30,10,83.3
2021-2022,1934,Jewell SD 8,3352,Jewell School,English Language Arts,Econo. Disadvantaged,Grade HS (11),*,*,*,*,*,*,*,*,*,*,*,*
2021-2022,1934,Jewell SD 8,3352,Jewell School,English Language Arts,Total Population (All Students),Grade 3,*,*,*,*,*,*,*,*,*,*,*,*
2021-2022,1934,Jewell SD 8,3352,Jewell School,English Language Arts,Total Population (All Students),Grade 4,*,*,*,*,*,*,*,*,*,*,*,*
2021-2022,1934,Jewell SD 8,3352,Jewell School,English Language Arts,Total Population (All Students),Grade 5,7,63.6,1,9.1,6,54.5,1,9.1,3,27.3,11,100
2021-2022,1934,Jewell SD 8,3352,Jewell School,English Language Arts,Total Population (All Students),Grade 6,*,*,*,*,*,*,*,*,*,*,*,*
2021-2022,1934,Jewell SD 8,3352,Jewell School,English Language Arts,Total Population (All Students),Grade 7,4,40,--,--,4,40,3,30,3,30,10,83.3
2021-2022,1934,Jewell SD 8,3352,Jewell School,English Language Arts,Total Population (All Students),Grade HS (11),*,*,*,*,*,*,*,*,*,*,*,*
2021-2022,2008,John Day SD 3,331,Grant Union Junior/Senior High School,English Language Arts,Econo. Disadvantaged,Grade 7,23,62.2,2,5.4,21,56.8,6,16.2,8,21.6,37,97.4
